TransactionID,TransactionDate,TransactionTime,StoreID,StoreLocation,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,SalesAmount,PaymentMethod,CustomerType,Month,Weekday,Hour
BB105808,2026-02-03,07:39:00,103,Mississauga,Breakfast,Yogurt Parfait,1,5.25,10,4.73,Mobile,Guest,2,Tuesday,7
BB105809,2026-02-28,07:56:00,106,Ottawa,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Cash,Member,2,Saturday,7
BB105810,2026-01-29,07:42:00,103,Mississauga,Cold Drinks,Lemonade,1,4.25,5,4.04,Mobile,Member,1,Thursday,7
BB105811,2026-01-26,12:07:00,104,Vaughan,Bakery,Chocolate Muffin,1,3.75,0,3.75,Card,Member,1,Monday,12
BB105812,2026-03-22,12:39:00,105,Hamilton,Tea,Green Tea,1,3.5,0,3.5,Mobile,Member,3,Sunday,12
BB105813,2026-03-11,07:57:00,106,Ottawa,Bakery,Brownie,1,3.5,20,2.8,Card,Guest,3,Wednesday,7
BB105814,2026-02-18,07:51:00,105,Hamilton,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Member,2,Wednesday,7
BB105815,2026-02-28,09:45:00,102,North York,Cold Drinks,Iced Latte,1,5.75,15,4.89,Card,Guest,2,Saturday,9
BB105816,2026-01-30,07:05:00,101,Downtown Toronto,Cold Drinks,Strawberry Refresher,5,5.25,0,26.25,Mobile,Guest,1,Friday,7
BB105817,2026-02-23,08:04:00,104,Vaughan,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Member,2,Monday,8
BB105818,2026-02-15,13:24:00,105,Hamilton,Bakery,Cookie,1,2.75,5,2.61,Mobile,Guest,2,Sunday,13
BB105819,2026-03-11,13:30:00,101,Downtown Toronto,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Cash,Guest,3,Wednesday,13
BB105820,2026-03-18,12:45:00,102,North York,Coffee,Espresso,2,3.25,0,6.5,Mobile,Guest,3,Wednesday,12
BB105821,2026-03-16,18:57:00,102,North York,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Card,Member,3,Monday,18
BB105822,2026-02-08,08:31:00,106,Ottawa,Cold Drinks,Lemonade,2,4.25,0,8.5,Cash,Guest,2,Sunday,8
BB105823,2026-02-27,12:17:00,104,Vaughan,Bakery,Croissant,4,3.95,0,15.8,Cash,Guest,2,Friday,12
BB105824,2026-02-25,09:33:00,102,North York,Coffee,Flat White,1,5.75,0,5.75,Card,Guest,2,Wednesday,9
BB105825,2026-03-29,09:58:00,106,Ottawa,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,3,Sunday,9
BB105826,2026-01-01,18:20:00,102,North York,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Member,1,Thursday,18
BB105827,2026-03-18,14:56:00,104,Vaughan,Cold Drinks,Cold Brew,5,4.95,0,24.75,Mobile,Guest,3,Wednesday,14
BB105828,2026-02-22,17:52:00,105,Hamilton,Coffee,Latte,1,5.5,0,5.5,Cash,Member,2,Sunday,17
BB105829,2026-01-20,18:28:00,103,Mississauga,Tea,Matcha Latte,1,5.95,0,5.95,Card,Guest,1,Tuesday,18
BB105830,2026-01-22,09:29:00,103,Mississauga,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Guest,1,Thursday,9
BB105831,2026-01-01,07:47:00,103,Mississauga,Coffee,Flat White,1,5.75,0,5.75,Mobile,Member,1,Thursday,7
BB105832,2026-01-28,09:52:00,103,Mississauga,Coffee,Mocha,2,5.95,0,11.9,Mobile,Member,1,Wednesday,9
BB105833,2026-01-29,15:26:00,103,Mississauga,Cold Drinks,Cold Brew,1,4.95,0,4.95,Mobile,Guest,1,Thursday,15
BB105834,2026-03-07,12:32:00,101,Downtown Toronto,Bakery,Chocolate Muffin,1,3.75,0,3.75,Cash,Member,3,Saturday,12
BB105835,2026-01-09,11:01:00,104,Vaughan,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Member,1,Friday,11
BB105836,2026-01-27,13:20:00,102,North York,Bakery,Croissant,1,3.95,15,3.36,Mobile,Member,1,Tuesday,13
BB105837,2026-03-07,15:32:00,102,North York,Coffee,Espresso,1,3.25,0,3.25,Card,Member,3,Saturday,15
BB105838,2026-03-25,07:59:00,101,Downtown Toronto,Bakery,Blueberry Muffin,3,3.75,0,11.25,Card,Member,3,Wednesday,7
BB105839,2026-01-20,11:47:00,103,Mississauga,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,1,Tuesday,11
BB105840,2026-03-10,11:59:00,104,Vaughan,Breakfast,Oatmeal,1,4.95,15,4.21,Mobile,Guest,3,Tuesday,11
BB105841,2026-03-24,08:42:00,106,Ottawa,Cold Drinks,Lemonade,2,4.25,0,8.5,Mobile,Member,3,Tuesday,8
BB105842,2026-03-08,14:33:00,103,Mississauga,Cold Drinks,Cold Brew,1,4.95,0,4.95,Cash,Member,3,Sunday,14
BB105843,2026-02-25,08:52:00,101,Downtown Toronto,Cold Drinks,Iced Latte,2,5.75,0,11.5,Card,Member,2,Wednesday,8
BB105844,2026-01-31,14:29:00,106,Ottawa,Bakery,Cookie,1,2.75,0,2.75,Cash,Guest,1,Saturday,14
BB105845,2026-02-03,14:48:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Cash,Guest,2,Tuesday,14
BB105846,2026-01-10,09:29:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Cash,Member,1,Saturday,9
BB105847,2026-03-05,08:56:00,104,Vaughan,Breakfast,Breakfast Sandwich,3,6.95,0,20.85,Card,Guest,3,Thursday,8
BB105848,2026-03-23,20:16:00,102,North York,Coffee,Flat White,1,5.75,0,5.75,Card,Guest,3,Monday,20
BB105849,2026-01-22,07:48:00,104,Vaughan,Cold Drinks,Iced Latte,2,5.75,0,11.5,Card,Guest,1,Thursday,7
BB105850,2026-01-19,18:33:00,101,Downtown Toronto,Coffee,Mocha,4,5.95,0,23.8,Card,Guest,1,Monday,18
BB105851,2026-03-17,16:13:00,106,Ottawa,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,3,Tuesday,16
BB105852,2026-01-12,12:11:00,106,Ottawa,Coffee,Espresso,5,3.25,0,16.25,Cash,Member,1,Monday,12
BB105853,2026-01-19,14:52:00,103,Mississauga,Coffee,Mocha,3,5.95,0,17.85,Card,Guest,1,Monday,14
BB105854,2026-01-26,12:36:00,106,Ottawa,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Cash,Member,1,Monday,12
BB105855,2026-01-06,11:17:00,104,Vaughan,Bakery,Cookie,2,2.75,0,5.5,Mobile,Member,1,Tuesday,11
BB105856,2026-01-14,16:32:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Member,1,Wednesday,16
BB105857,2026-01-17,12:23:00,103,Mississauga,Cold Drinks,Cold Brew,1,4.95,0,4.95,Mobile,Member,1,Saturday,12
BB105858,2026-03-08,13:21:00,105,Hamilton,Bakery,Blueberry Muffin,1,3.75,0,3.75,Card,Member,3,Sunday,13
BB105859,2026-03-05,13:18:00,102,North York,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Member,3,Thursday,13
BB105860,2026-01-25,19:54:00,104,Vaughan,Cold Drinks,Lemonade,1,4.25,0,4.25,Cash,Member,1,Sunday,19
BB105861,2026-01-23,13:11:00,103,Mississauga,Coffee,Flat White,1,5.75,0,5.75,Card,Guest,1,Friday,13
BB105862,2026-02-23,07:14:00,103,Mississauga,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,2,Monday,7
BB105863,2026-03-08,12:42:00,104,Vaughan,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Guest,3,Sunday,12
BB105864,2026-01-16,16:48:00,104,Vaughan,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Card,Member,1,Friday,16
BB105865,2026-02-12,07:40:00,101,Downtown Toronto,Tea,Earl Grey,1,3.5,0,3.5,Card,Guest,2,Thursday,7
BB105866,2026-02-09,08:03:00,105,Hamilton,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Mobile,Guest,2,Monday,8
BB105867,2026-01-12,11:05:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,1,Monday,11
BB105868,2026-01-23,13:43:00,103,Mississauga,Tea,Chai Latte,1,5.5,5,5.22,Mobile,Member,1,Friday,13
BB105869,2026-03-27,08:18:00,104,Vaughan,Cold Drinks,Cold Brew,1,4.95,0,4.95,Mobile,Member,3,Friday,8
BB105870,2026-01-21,08:56:00,103,Mississauga,Tea,Green Tea,1,3.5,15,2.98,Card,Member,1,Wednesday,8
BB105871,2026-02-22,07:06:00,103,Mississauga,Bakery,Cookie,1,2.75,15,2.34,Mobile,Member,2,Sunday,7
BB105872,2026-01-23,20:55:00,106,Ottawa,Cold Drinks,Cold Brew,2,4.95,0,9.9,Card,Member,1,Friday,20
BB105873,2026-02-23,09:45:00,104,Vaughan,Breakfast,Yogurt Parfait,2,5.25,15,8.92,Card,Guest,2,Monday,9
BB105874,2026-03-11,09:50:00,101,Downtown Toronto,Bakery,Blueberry Muffin,1,3.75,0,3.75,Mobile,Member,3,Wednesday,9
BB105875,2026-02-25,17:31:00,105,Hamilton,Coffee,Mocha,2,5.95,0,11.9,Card,Guest,2,Wednesday,17
BB105876,2026-03-11,18:42:00,105,Hamilton,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,3,Wednesday,18
BB105877,2026-02-23,08:58:00,103,Mississauga,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,2,Monday,8
BB105878,2026-03-18,12:17:00,102,North York,Bakery,Bagel,2,3.5,0,7.0,Card,Member,3,Wednesday,12
BB105879,2026-03-08,17:33:00,104,Vaughan,Coffee,Americano,1,3.75,0,3.75,Mobile,Member,3,Sunday,17
BB105880,2026-02-27,11:45:00,102,North York,Bakery,Blueberry Muffin,2,3.75,0,7.5,Card,Guest,2,Friday,11
BB105881,2026-02-19,14:12:00,105,Hamilton,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,2,Thursday,14
BB105882,2026-02-07,07:44:00,105,Hamilton,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Mobile,Member,2,Saturday,7
BB105883,2026-03-12,19:59:00,105,Hamilton,Breakfast,Oatmeal,1,4.95,5,4.7,Card,Member,3,Thursday,19
BB105884,2026-02-15,16:00:00,106,Ottawa,Breakfast,Oatmeal,1,4.95,0,4.95,Cash,Member,2,Sunday,16
BB105885,2026-02-04,13:26:00,102,North York,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,2,Wednesday,13
BB105886,2026-02-21,13:34:00,103,Mississauga,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,2,Saturday,13
BB105887,2026-03-08,12:12:00,103,Mississauga,Coffee,Flat White,2,5.75,0,11.5,Card,Guest,3,Sunday,12
BB105888,2026-03-18,08:09:00,105,Hamilton,Tea,Matcha Latte,4,5.95,0,23.8,Card,Member,3,Wednesday,8
BB105889,2026-02-13,11:02:00,104,Vaughan,Bakery,Bagel,2,3.5,0,7.0,Cash,Member,2,Friday,11
BB105890,2026-03-01,08:56:00,105,Hamilton,Tea,Earl Grey,2,3.5,0,7.0,Card,Guest,3,Sunday,8
BB105891,2026-03-26,08:09:00,101,Downtown Toronto,Tea,Matcha Latte,1,5.95,0,5.95,Card,Guest,3,Thursday,8
BB105892,2026-03-27,14:36:00,101,Downtown Toronto,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,3,Friday,14
BB105893,2026-02-14,09:19:00,106,Ottawa,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,2,Saturday,9
BB105894,2026-01-02,09:34:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,2,5.25,10,9.45,Card,Member,1,Friday,9
BB105895,2026-02-09,14:20:00,104,Vaughan,Coffee,Americano,1,3.75,0,3.75,Cash,Member,2,Monday,14
BB105896,2026-01-27,18:22:00,101,Downtown Toronto,Coffee,Latte,1,5.5,0,5.5,Card,Member,1,Tuesday,18
BB105897,2026-03-08,11:36:00,101,Downtown Toronto,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,3,Sunday,11
BB105898,2026-03-26,08:18:00,104,Vaughan,Tea,Green Tea,1,3.5,0,3.5,Mobile,Member,3,Thursday,8
BB105899,2026-02-06,09:35:00,101,Downtown Toronto,Cold Drinks,Cold Brew,1,4.95,15,4.21,Card,Guest,2,Friday,9
BB105900,2026-03-04,14:53:00,102,North York,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Member,3,Wednesday,14
BB105901,2026-01-02,16:40:00,102,North York,Coffee,Latte,1,5.5,0,5.5,Card,Guest,1,Friday,16
BB105902,2026-02-21,09:42:00,105,Hamilton,Cold Drinks,Iced Latte,5,5.75,0,28.75,Card,Guest,2,Saturday,9
BB105903,2026-01-09,07:35:00,106,Ottawa,Bakery,Cookie,1,2.75,0,2.75,Mobile,Guest,1,Friday,7
BB105904,2026-01-22,19:39:00,101,Downtown Toronto,Coffee,Latte,3,5.5,10,14.85,Mobile,Member,1,Thursday,19
BB105905,2026-01-31,11:06:00,101,Downtown Toronto,Cold Drinks,Iced Coffee,4,4.75,0,19.0,Cash,Member,1,Saturday,11
BB105906,2026-01-20,07:29:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Cash,Member,1,Tuesday,7
BB105907,2026-03-09,14:03:00,105,Hamilton,Cold Drinks,Cold Brew,5,4.95,15,21.04,Card,Member,3,Monday,14
BB105908,2026-01-03,11:22:00,104,Vaughan,Cold Drinks,Cold Brew,2,4.95,0,9.9,Card,Member,1,Saturday,11
BB105909,2026-03-23,11:55:00,103,Mississauga,Coffee,Latte,1,5.5,20,4.4,Cash,Member,3,Monday,11
BB105910,2026-03-04,16:43:00,101,Downtown Toronto,Breakfast,Oatmeal,2,4.95,0,9.9,Unknown,Guest,3,Wednesday,16
BB105911,2026-03-16,11:14:00,103,Mississauga,Cold Drinks,Iced Latte,1,5.75,5,5.46,Mobile,Member,3,Monday,11
BB105912,2026-02-09,08:48:00,105,Hamilton,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Mobile,Guest,2,Monday,8
BB105913,2026-03-09,09:53:00,101,Downtown Toronto,Coffee,Flat White,1,5.75,0,5.75,Mobile,Guest,3,Monday,9
BB105914,2026-03-18,13:21:00,106,Ottawa,Coffee,Mocha,1,5.95,0,5.95,Mobile,Member,3,Wednesday,13
BB105915,2026-01-19,14:29:00,105,Hamilton,Coffee,Latte,1,5.5,0,5.5,Mobile,Guest,1,Monday,14
BB105916,2026-03-13,08:54:00,101,Downtown Toronto,Coffee,Latte,3,5.5,0,16.5,Mobile,Member,3,Friday,8
BB105917,2026-03-17,12:45:00,105,Hamilton,Bakery,Bagel,3,3.5,0,10.5,Card,Guest,3,Tuesday,12
BB105918,2026-01-23,19:13:00,101,Downtown Toronto,Bakery,Croissant,2,3.95,0,7.9,Card,Guest,1,Friday,19
BB105919,2026-03-22,07:39:00,101,Downtown Toronto,Coffee,Espresso,1,3.25,0,3.25,Card,Guest,3,Sunday,7
BB105920,2026-03-07,09:28:00,106,Ottawa,Cold Drinks,Cold Brew,1,4.95,10,4.46,Mobile,Member,3,Saturday,9
BB105921,2026-02-19,11:53:00,103,Mississauga,Coffee,Americano,5,3.75,0,18.75,Card,Member,2,Thursday,11
BB105922,2026-01-25,09:04:00,102,North York,Coffee,Espresso,2,3.25,0,6.5,Card,Member,1,Sunday,9
BB105923,2026-01-29,07:36:00,104,Vaughan,Coffee,Mocha,1,5.95,0,5.95,Card,Member,1,Thursday,7
BB105924,2026-03-04,18:04:00,105,Hamilton,Cold Drinks,Strawberry Refresher,3,5.25,10,14.18,Card,Guest,3,Wednesday,18
BB105925,2026-03-11,20:16:00,105,Hamilton,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,3,Wednesday,20
BB105926,2026-02-20,15:42:00,105,Hamilton,Tea,Green Tea,1,3.5,5,3.32,Mobile,Guest,2,Friday,15
BB105927,2026-02-11,09:18:00,104,Vaughan,Coffee,Mocha,1,5.95,0,5.95,Card,Member,2,Wednesday,9
BB105928,2026-01-28,13:40:00,102,North York,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Guest,1,Wednesday,13
BB105929,2026-01-13,16:30:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Cash,Guest,1,Tuesday,16
BB105930,2026-02-20,12:21:00,105,Hamilton,Coffee,Cappuccino,5,5.25,10,23.62,Card,Member,2,Friday,12
BB105931,2026-01-26,11:29:00,104,Vaughan,Bakery,Bagel,1,3.5,0,3.5,Mobile,Guest,1,Monday,11
BB105932,2026-01-08,13:06:00,102,North York,Tea,Green Tea,4,3.5,0,14.0,Mobile,Member,1,Thursday,13
BB105933,2026-03-04,13:37:00,106,Ottawa,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Guest,3,Wednesday,13
BB105934,2026-03-03,09:02:00,102,North York,Breakfast,Breakfast Sandwich,3,6.95,0,20.85,Cash,Member,3,Tuesday,9
BB105935,2026-01-13,16:43:00,101,Downtown Toronto,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Member,1,Tuesday,16
BB105936,2026-03-05,15:08:00,106,Ottawa,Bakery,Cookie,3,2.75,0,8.25,Mobile,Guest,3,Thursday,15
BB105937,2026-03-27,08:33:00,106,Ottawa,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Member,3,Friday,8
BB105938,2026-03-14,19:22:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Mobile,Member,3,Saturday,19
BB105939,2026-02-05,13:12:00,106,Ottawa,Cold Drinks,Iced Coffee,1,4.75,10,4.28,Card,Guest,2,Thursday,13
BB105940,2026-02-21,14:19:00,105,Hamilton,Bakery,Blueberry Muffin,1,3.75,15,3.19,Cash,Member,2,Saturday,14
BB105941,2026-02-02,12:07:00,101,Downtown Toronto,Bakery,Cookie,1,2.75,0,2.75,Cash,Member,2,Monday,12
BB105942,2026-01-05,14:40:00,106,Ottawa,Bakery,Chocolate Muffin,4,3.75,5,14.25,Mobile,Member,1,Monday,14
BB105943,2026-01-10,11:50:00,106,Ottawa,Cold Drinks,Iced Latte,2,5.75,0,11.5,Mobile,Guest,1,Saturday,11
BB105944,2026-01-19,20:15:00,102,North York,Coffee,Latte,5,5.5,0,27.5,Mobile,Guest,1,Monday,20
BB105945,2026-02-02,12:09:00,102,North York,Cold Drinks,Iced Coffee,2,4.75,0,9.5,Cash,Member,2,Monday,12
BB105946,2026-01-16,09:36:00,102,North York,Coffee,Latte,2,5.5,0,11.0,Mobile,Guest,1,Friday,9
BB105947,2026-01-27,16:28:00,105,Hamilton,Coffee,Flat White,1,5.75,0,5.75,Mobile,Guest,1,Tuesday,16
BB105948,2026-02-23,15:25:00,105,Hamilton,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Card,Guest,2,Monday,15
BB105949,2026-01-29,13:32:00,106,Ottawa,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Member,1,Thursday,13
BB105950,2026-02-24,13:45:00,102,North York,Tea,Earl Grey,1,3.5,0,3.5,Cash,Member,2,Tuesday,13
BB105951,2026-01-29,09:52:00,102,North York,Coffee,Flat White,1,5.75,0,5.75,Cash,Member,1,Thursday,9
BB105952,2026-03-23,07:22:00,106,Ottawa,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,3,Monday,7
BB105953,2026-03-26,15:35:00,104,Vaughan,Bakery,Brownie,1,3.5,0,3.5,Mobile,Member,3,Thursday,15
BB105954,2026-01-02,09:32:00,102,North York,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,1,Friday,9
BB105955,2026-03-07,07:10:00,103,Mississauga,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,3,Saturday,7
BB105956,2026-03-19,12:43:00,105,Hamilton,Breakfast,Yogurt Parfait,2,5.25,5,9.97,Card,Member,3,Thursday,12
BB105957,2026-03-11,09:28:00,104,Vaughan,Cold Drinks,Strawberry Refresher,4,5.25,0,21.0,Card,Guest,3,Wednesday,9
BB105958,2026-03-17,12:03:00,102,North York,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,3,Tuesday,12
BB105959,2026-02-17,16:14:00,104,Vaughan,Tea,Chai Latte,1,5.5,10,4.95,Mobile,Guest,2,Tuesday,16
BB105960,2026-01-25,11:16:00,101,Downtown Toronto,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,1,Sunday,11
BB105961,2026-01-26,18:25:00,102,North York,Bakery,Chocolate Muffin,1,3.75,0,3.75,Card,Guest,1,Monday,18
BB105962,2026-01-11,09:04:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Card,Member,1,Sunday,9
BB105963,2026-02-21,09:25:00,106,Ottawa,Tea,Chai Latte,1,5.5,10,4.95,Card,Guest,2,Saturday,9
BB105964,2026-03-11,08:41:00,106,Ottawa,Bakery,Chocolate Muffin,4,3.75,0,15.0,Mobile,Member,3,Wednesday,8
BB105965,2026-02-26,17:20:00,106,Ottawa,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Cash,Guest,2,Thursday,17
BB105966,2026-02-20,11:26:00,102,North York,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Member,2,Friday,11
BB105967,2026-03-11,09:11:00,101,Downtown Toronto,Bakery,Bagel,1,3.5,10,3.15,Mobile,Guest,3,Wednesday,9
BB105968,2026-02-22,08:30:00,103,Mississauga,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Card,Guest,2,Sunday,8
BB105969,2026-01-27,11:35:00,102,North York,Bakery,Blueberry Muffin,2,3.75,0,7.5,Cash,Member,1,Tuesday,11
BB105970,2026-02-10,16:24:00,104,Vaughan,Tea,Matcha Latte,1,5.95,0,5.95,Card,Guest,2,Tuesday,16
BB105971,2026-03-09,08:47:00,101,Downtown Toronto,Coffee,Americano,1,3.75,0,3.75,Mobile,Member,3,Monday,8
BB105972,2026-03-13,12:10:00,106,Ottawa,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Guest,3,Friday,12
BB105973,2026-01-09,09:45:00,102,North York,Coffee,Flat White,2,5.75,5,10.92,Mobile,Member,1,Friday,9
BB105974,2026-01-01,09:41:00,106,Ottawa,Cold Drinks,Cold Brew,1,4.95,0,4.95,Mobile,Member,1,Thursday,9
BB105975,2026-03-25,11:04:00,106,Ottawa,Bakery,Cookie,1,2.75,0,2.75,Card,Member,3,Wednesday,11
BB105976,2026-02-07,07:05:00,104,Vaughan,Cold Drinks,Lemonade,2,4.25,0,8.5,Card,Guest,2,Saturday,7
BB105977,2026-01-23,15:19:00,104,Vaughan,Cold Drinks,Iced Latte,2,5.75,0,11.5,Mobile,Member,1,Friday,15
BB105978,2026-02-04,20:56:00,101,Downtown Toronto,Cold Drinks,Strawberry Refresher,4,5.25,0,21.0,Card,Guest,2,Wednesday,20
BB105979,2026-03-07,08:56:00,102,North York,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Guest,3,Saturday,8
BB105980,2026-02-23,16:09:00,102,North York,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Cash,Member,2,Monday,16
BB105981,2026-01-20,19:08:00,102,North York,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Member,1,Tuesday,19
BB105982,2026-01-22,09:19:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Cash,Guest,1,Thursday,9
BB105983,2026-02-10,09:30:00,106,Ottawa,Bakery,Brownie,2,3.5,0,7.0,Cash,Member,2,Tuesday,9
BB105984,2026-01-16,08:39:00,104,Vaughan,Tea,Matcha Latte,1,5.95,0,5.95,Mobile,Guest,1,Friday,8
BB105985,2026-03-20,12:54:00,103,Mississauga,Tea,Chai Latte,2,5.5,0,11.0,Mobile,Member,3,Friday,12
BB105986,2026-01-23,11:06:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,1,Friday,11
BB105987,2026-03-18,14:55:00,101,Downtown Toronto,Cold Drinks,Lemonade,3,4.25,0,12.75,Card,Member,3,Wednesday,14
BB105988,2026-02-14,07:58:00,106,Ottawa,Tea,Matcha Latte,5,5.95,0,29.75,Cash,Member,2,Saturday,7
BB105989,2026-03-08,09:15:00,101,Downtown Toronto,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Guest,3,Sunday,9
BB105990,2026-01-29,11:35:00,105,Hamilton,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Cash,Member,1,Thursday,11
BB105991,2026-03-12,08:37:00,101,Downtown Toronto,Tea,Earl Grey,2,3.5,10,6.3,Mobile,Member,3,Thursday,8
BB105992,2026-01-24,11:28:00,105,Hamilton,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,1,Saturday,11
BB105993,2026-02-12,20:35:00,103,Mississauga,Breakfast,Oatmeal,1,4.95,0,4.95,Mobile,Guest,2,Thursday,20
BB105994,2026-03-10,08:29:00,105,Hamilton,Bakery,Bagel,3,3.5,0,10.5,Cash,Member,3,Tuesday,8
BB105995,2026-02-21,07:31:00,105,Hamilton,Coffee,Mocha,1,5.95,0,5.95,Card,Member,2,Saturday,7
BB105996,2026-02-13,08:48:00,104,Vaughan,Coffee,Flat White,1,5.75,0,5.75,Card,Member,2,Friday,8
BB105997,2026-03-05,11:45:00,103,Mississauga,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,3,Thursday,11
BB105998,2026-02-01,20:29:00,103,Mississauga,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Member,2,Sunday,20
BB105999,2026-02-22,13:56:00,105,Hamilton,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,2,Sunday,13
BB106000,2026-03-06,08:16:00,104,Vaughan,Bakery,Croissant,1,3.95,5,3.75,Mobile,Guest,3,Friday,8
BB106001,2026-03-09,08:33:00,104,Vaughan,Coffee,Espresso,2,3.25,0,6.5,Mobile,Member,3,Monday,8
BB106002,2026-01-09,09:49:00,101,Downtown Toronto,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,1,Friday,9
BB106003,2026-01-05,12:28:00,103,Mississauga,Breakfast,Breakfast Sandwich,2,6.95,10,12.51,Card,Member,1,Monday,12
BB106004,2026-03-13,07:53:00,105,Hamilton,Tea,Green Tea,2,3.5,0,7.0,Mobile,Guest,3,Friday,7
BB106005,2026-02-16,08:14:00,106,Ottawa,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,2,Monday,8
BB106006,2026-03-08,12:56:00,103,Mississauga,Coffee,Flat White,2,5.75,5,10.92,Card,Member,3,Sunday,12
BB106007,2026-01-02,07:16:00,102,North York,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,1,Friday,7
BB106008,2026-02-23,13:06:00,104,Vaughan,Breakfast,Yogurt Parfait,1,5.25,5,4.99,Mobile,Member,2,Monday,13
BB106009,2026-02-12,07:36:00,101,Downtown Toronto,Bakery,Cookie,2,2.75,0,5.5,Card,Member,2,Thursday,7
BB106010,2026-02-19,14:21:00,105,Hamilton,Bakery,Croissant,1,3.95,0,3.95,Mobile,Guest,2,Thursday,14
BB106011,2026-03-27,16:23:00,106,Ottawa,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Cash,Member,3,Friday,16
BB106012,2026-01-14,20:47:00,106,Ottawa,Cold Drinks,Iced Coffee,2,4.75,0,9.5,Card,Member,1,Wednesday,20
BB106013,2026-01-20,13:00:00,106,Ottawa,Cold Drinks,Cold Brew,2,4.95,5,9.4,Mobile,Member,1,Tuesday,13
